mean(cos) CluSize(#NTs) Fitting data --> mean(cos) vs Cluster size(#NTs) 
0.6363			4.2797			0.4401			2.0023
0.6365			4.2908			0.4402			2.0023
0.6366			4.2936			0.4403			2.0023
0.6368			4.3047			0.4403			2.0023
0.6369			4.3158			0.4404			2.0023
0.6370			4.3283			0.4404			2.0023
0.6371			4.3408			0.4405			2.0024
0.6372			4.3492			0.4406			2.0024
0.6373			4.3617			0.4406			2.0024
0.6374			4.3728			0.4407			2.0024
0.6374			4.3839			0.4407			2.0024
0.6375			4.3950			0.4408			2.0024
0.6376			4.3978			0.4409			2.0024
0.6377			4.4103			0.4409			2.0024
0.6378			4.4214			0.4410			2.0024
0.6379			4.4325			0.4410			2.0024
0.6381			4.4436			0.4411			2.0024
0.6382			4.4547			0.4412			2.0024
0.6383			4.4575			0.4412			2.0024
