mean(cos) CluSize(#NTs) Fitting data --> mean(cos) vs Cluster size(#NTs) 
						
0.5112		4.1227		0.4449		2.0203
0.5113		4.1287		0.4450		2.0205
0.5113		4.1347		0.4451		2.0206
0.5114		4.1406		0.4452		2.0208
0.5114		4.1465		0.4453		2.0209
0.5115		4.1525		0.4454		2.0211
0.5116		4.1584		0.4455		2.0212
0.5116		4.1643		0.4456		2.0213
0.5117		4.1701		0.4456		2.0215
0.5117		4.1760		0.4457		2.0216
0.5118		4.1819		0.4458		2.0218
0.5118		4.1877		0.4459		2.0219
0.5119		4.1936		0.4460		2.0221
0.5119		4.1994		0.4461		2.0222
0.5120		4.2052		0.4462		2.0224
0.5120		4.2110		0.4463		2.0226
0.5121		4.2168		0.4464		2.0227
0.5120		4.2258		0.4465		2.0229
0.5120		4.2348		0.4466		2.0230
0.5119		4.2438		0.4467		2.0232
0.5118		4.2528		0.4468		2.0234
0.5117		4.2618		0.4469		2.0235
0.5117		4.2707		0.4469		2.0237
0.5117		4.2797		0.4470		2.0238
0.5117		4.2887		0.4471		2.0240
0.5118		4.2977		0.4472		2.0242
0.5118		4.3067		0.4473		2.0243
0.5119		4.3157		0.4474		2.0245
0.5120		4.3246		0.4475		2.0247
0.5122		4.3333		0.4476		2.0249
0.5122		4.3422		0.4477		2.0250
0.5123		4.3509		0.4478		2.0252
0.5124		4.3597		0.4479		2.0254
0.5124		4.3684		0.4480		2.0255
0.5125		4.3772		0.4481		2.0257
0.5125		4.3859		0.4482		2.0259
0.5125		4.3947		0.4482		2.0261
0.5125		4.4034		0.4483		2.0263
0.5125		4.4120		0.4484		2.0264
0.5125		4.4208		0.4485		2.0266
0.5125		4.4295		0.4486		2.0268
0.5125		4.4383		0.4487		2.0270
0.5125		4.4470		0.4488		2.0272
0.5125		4.4559		0.4489		2.0274
0.5125		4.4597		0.4490		2.0276
0.5124		4.4634		0.4491		2.0278
0.5124		4.4673		0.4492		2.0279
0.5123		4.4760		0.4493		2.0281
0.5123		4.4846		0.4494		2.0283
0.5122		4.4930		0.4495		2.0285
0.5122		4.5013		0.4495		2.0287
0.5123		4.5099		0.4496		2.0289
0.5123		4.5184		0.4497		2.0291
0.5123		4.5268		0.4498		2.0293
0.5122		4.5351		0.4499		2.0295
0.5123		4.5434		0.4500		2.0297
0.5123		4.5518		0.4501		2.0299
0.5123		4.5601		0.4502		2.0302
0.5123		4.5687		0.4503		2.0304
0.5123		4.5770		0.4504		2.0306
0.5123		4.5853		0.4505		2.0308
0.5124		4.5937		0.4506		2.0310
0.5125		4.6020		0.4507		2.0312
0.5126		4.6103		0.4507		2.0314
0.5126		4.6187		0.4508		2.0316
0.5127		4.6270		0.4509		2.0319
0.5127		4.6353		0.4510		2.0321
0.5128		4.6437		0.4511		2.0323
0.5128		4.6520		0.4512		2.0325
0.5128		4.6603		0.4513		2.0328
0.5129		4.6687		0.4514		2.0330
0.5129		4.6770		0.4515		2.0332
0.5129		4.6853		0.4516		2.0334
0.5129		4.6937		0.4517		2.0337
0.5128		4.7020		0.4518		2.0339
0.5127		4.7103		0.4519		2.0341
0.5126		4.7187		0.4520		2.0344
0.5125		4.7270		0.4520		2.0346
0.5124		4.7353		0.4521		2.0349
0.5123		4.7437		0.4522		2.0351
0.5123		4.7520		0.4523		2.0353
0.5122		4.7603		0.4524		2.0356
0.5122		4.7687		0.4525		2.0358
0.5121		4.7770		0.4526		2.0361
0.5121		4.7853		0.4527		2.0363
0.5120		4.7937		0.4528		2.0366
0.5120		4.8020		0.4529		2.0368
0.5119		4.8103		0.4530		2.0371
0.5118		4.8187		0.4531		2.0374
0.5118		4.8270		0.4532		2.0376
0.5117		4.8353		0.4533		2.0379
0.5117		4.8437		0.4533		2.0381
0.5116		4.8520		0.4534		2.0384
0.5116		4.8603		0.4535		2.0387
0.5115		4.8687		0.4536		2.0389
0.5115		4.8770		0.4537		2.0392
0.5115		4.8853		0.4538		2.0395
0.5115		4.8937		0.4539		2.0397
0.5114		4.9017		0.4540		2.0400
0.5114		4.9097		0.4541		2.0403
0.5113		4.9177		0.4542		2.0406
0.5111		4.9257		0.4543		2.0409
0.5110		4.9337		0.4544		2.0411
0.5109		4.9417		0.4545		2.0414
0.5108		4.9497		0.4546		2.0417
0.5108		4.9577		0.4546		2.0420
0.5108		4.9657		0.4547		2.0423
0.5107		4.9737		0.4548		2.0426
0.5107		4.9817		0.4549		2.0429
0.5106		4.9897		0.4550		2.0432
0.5106		4.9977		0.4551		2.0435
0.5105		5.0057		0.4552		2.0438
0.5104		5.0137		0.4553		2.0441
0.5104		5.0217		0.4554		2.0444
0.5104		5.0297		0.4555		2.0447
0.5104		5.0377		0.4556		2.0450
0.5103		5.0457		0.4557		2.0453
0.5103		5.0537		0.4558		2.0456
0.5102		5.0617		0.4559		2.0459
0.5102		5.0697		0.4559		2.0463
0.5102		5.0777		0.4560		2.0466
0.5101		5.0857		0.4561		2.0469
0.5100		5.0937		0.4562		2.0472
0.5100		5.1017		0.4563		2.0475
0.5100		5.1097		0.4564		2.0479
0.5101		5.1177		0.4565		2.0482
0.5101		5.1257		0.4566		2.0485
0.5102		5.1337		0.4567		2.0489
0.5103		5.1417		0.4568		2.0492
0.5104		5.1497		0.4569		2.0496
0.5104		5.1577		0.4570		2.0499
0.5105		5.1657		0.4571		2.0502
0.5106		5.1737		0.4572		2.0506
0.5107		5.1817		0.4572		2.0509
0.5108		5.1897		0.4573		2.0513
0.5108		5.1977		0.4574		2.0516
0.5110		5.2057		0.4575		2.0520
0.5110		5.2137		0.4576		2.0524
0.5111		5.2217		0.4577		2.0527
0.5111		5.2297		0.4578		2.0531
0.5112		5.2377		0.4579		2.0535
0.5112		5.2457		0.4580		2.0538
0.5112		5.2537		0.4581		2.0542
0.5112		5.2617		0.4582		2.0546
0.5113		5.2697		0.4583		2.0550
0.5114		5.2777		0.4584		2.0553
0.5114		5.2857		0.4585		2.0557
0.5115		5.2937		0.4585		2.0561
0.5115		5.3017		0.4586		2.0565
0.5115		5.3097		0.4587		2.0569
0.5116		5.3177		0.4588		2.0573
0.5116		5.3257		0.4589		2.0577
0.5117		5.3337		0.4590		2.0581
0.5117		5.3417		0.4591		2.0585
0.5117		5.3497		0.4592		2.0589
0.5117		5.3577		0.4593		2.0593
0.5116		5.3657		0.4594		2.0597
0.5116		5.3737		0.4595		2.0601
0.5116		5.3817		0.4596		2.0605
0.5116		5.3897		0.4597		2.0609
0.5116		5.3977		0.4597		2.0613
0.5117		5.4057		0.4598		2.0618
0.5117		5.4137		0.4599		2.0622
0.5118		5.4217		0.4600		2.0626
0.5118		5.4297		0.4601		2.0631
0.5118		5.4377		0.4602		2.0635
0.5119		5.4457		0.4603		2.0639
0.5120		5.4537		0.4604		2.0644
0.5121		5.4617		0.4605		2.0648
0.5122		5.4697		0.4606		2.0653
0.5122		5.4777		0.4607		2.0657
0.5123		5.4857		0.4608		2.0662
0.5123		5.4937		0.4609		2.0666
0.5123		5.5017		0.4610		2.0671
0.5124		5.5097		0.4610		2.0675
0.5124		5.5177		0.4611		2.0680
